datetime,unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
2021-03-30 11:00:00,1617102000.0,2021-03-30 11:00:00,BTC/USDT,58942.01,59350.0,58937.06,59326.4,10328.203,610654355.32698,122217
2021-03-30 12:00:00,1617105600.0,2021-03-30 12:00:00,BTC/USDT,59326.4,59450.0,59083.87,59179.94,11857.224,702703854.70253,131420
2021-03-30 13:00:00,1617109200.0,2021-03-30 13:00:00,BTC/USDT,59179.94,59348.81,58871.0,58965.24,12078.983,713391152.61062,133429
2021-03-30 14:00:00,1617112800.0,2021-03-30 14:00:00,BTC/USDT,58965.23,59080.0,58712.6,58939.63,9857.372,580492860.00819,118762
2021-03-30 15:00:00,1617116400.0,2021-03-30 15:00:00,BTC/USDT,58939.63,59026.58,58570.0,58615.66,9063.265,532832922.73496,104533
2021-03-30 16:00:00,1617120000.0,2021-03-30 16:00:00,BTC/USDT,58617.67,58929.0,58550.23,58795.25,8464.749,497269296.39279,100826
2021-03-30 17:00:00,1617123600.0,2021-03-30 17:00:00,BTC/USDT,58795.24,58986.35,58733.61,58780.21,4964.471,292249990.96122,68256
2021-03-30 18:00:00,1617127200.0,2021-03-30 18:00:00,BTC/USDT,58780.2,59229.52,58771.49,58932.48,8065.172,476082622.48004,95481
2021-03-30 19:00:00,1617130800.0,2021-03-30 19:00:00,BTC/USDT,58932.47,59172.42,58788.84,59172.42,5056.231,298183410.62819,62960
2021-03-30 20:00:00,1617134400.0,2021-03-30 20:00:00,BTC/USDT,59172.41,59189.88,58400.43,58710.09,11702.76,686925171.13428,120980
2021-03-30 21:00:00,1617138000.0,2021-03-30 21:00:00,BTC/USDT,58704.19,58933.09,58618.27,58796.74,3697.387,217269922.53833,54403
2021-03-30 22:00:00,1617141600.0,2021-03-30 22:00:00,BTC/USDT,58796.74,58977.0,58701.82,58772.86,5681.951,334298405.0539,66834
2021-03-30 23:00:00,1617145200.0,2021-03-30 23:00:00,BTC/USDT,58772.86,58836.95,58618.54,58794.16,6018.007,353383472.47148,66197
2021-03-31 00:00:00,1617148800.0,2021-03-31 00:00:00,BTC/USDT,58794.17,59101.1,58720.01,59071.68,10851.952,639588026.60775,109603
2021-03-31 01:00:00,1617152400.0,2021-03-31 01:00:00,BTC/USDT,59071.68,59150.0,58876.12,58953.83,7918.917,467194667.24946,85463
2021-03-31 02:00:00,1617156000.0,2021-03-31 02:00:00,BTC/USDT,58957.28,58991.18,58709.83,58722.38,7635.998,449430335.69159,84310
2021-03-31 03:00:00,1617159600.0,2021-03-31 03:00:00,BTC/USDT,58723.12,58800.0,58440.0,58695.91,11255.158,659939971.28326,121304
2021-03-31 04:00:00,1617163200.0,2021-03-31 04:00:00,BTC/USDT,58695.9,58841.81,58553.11,58771.58,7228.578,424369561.69922,78228
2021-03-31 05:00:00,1617166800.0,2021-03-31 05:00:00,BTC/USDT,58771.58,58777.0,58582.6,58755.99,4920.902,288728744.25193,57959
2021-03-31 06:00:00,1617170400.0,2021-03-31 06:00:00,BTC/USDT,58756.0,59920.0,58706.27,59774.87,25081.09,1492219426.92314,231662
2021-03-31 07:00:00,1617174000.0,2021-03-31 07:00:00,BTC/USDT,59774.87,59895.46,57400.0,58244.24,37226.865,2185213655.54956,331318
2021-03-31 08:00:00,1617177600.0,2021-03-31 08:00:00,BTC/USDT,58238.52,58370.42,56812.0,58046.06,40950.531,2363969280.65675,404993
2021-03-31 09:00:00,1617181200.0,2021-03-31 09:00:00,BTC/USDT,58046.06,58350.25,57750.64,58028.13,11338.873,658196768.06213,127807
2021-03-31 10:00:00,1617184800.0,2021-03-31 10:00:00,BTC/USDT,58028.12,58165.32,57343.53,57792.17,16834.608,971719484.74094,171478
2021-03-31 11:00:00,1617188400.0,2021-03-31 11:00:00,BTC/USDT,57792.01,58200.0,57722.3,58076.84,8900.485,516299617.37845,102265
2021-03-31 12:00:00,1617192000.0,2021-03-31 12:00:00,BTC/USDT,58076.84,58386.5,57742.07,58231.87,12699.567,738021145.50155,134246
2021-03-31 13:00:00,1617195600.0,2021-03-31 13:00:00,BTC/USDT,58231.43,58882.06,58120.0,58666.24,14622.469,856172072.46179,156224
2021-03-31 14:00:00,1617199200.0,2021-03-31 14:00:00,BTC/USDT,58666.24,58845.4,58400.0,58639.13,8705.717,510463126.88599,98098
2021-03-31 15:00:00,1617202800.0,2021-03-31 15:00:00,BTC/USDT,58639.12,59500.0,58639.12,59367.07,22907.74,1355414841.88138,216665
2021-03-31 16:00:00,1617206400.0,2021-03-31 16:00:00,BTC/USDT,59367.07,59752.49,58850.0,59079.6,18131.43,1075247234.30366,179753
2021-03-31 17:00:00,1617210000.0,2021-03-31 17:00:00,BTC/USDT,59079.6,59354.75,58963.73,59334.87,8517.81,503943325.63852,90614
2021-03-31 18:00:00,1617213600.0,2021-03-31 18:00:00,BTC/USDT,59334.1,59676.45,59261.3,59404.43,9061.009,538730073.6278,104665
2021-03-31 19:00:00,1617217200.0,2021-03-31 19:00:00,BTC/USDT,59404.43,59695.21,58518.88,58644.25,17830.254,1055193590.80294,168275
2021-03-31 20:00:00,1617220800.0,2021-03-31 20:00:00,BTC/USDT,58644.26,59196.71,58431.29,59026.39,15864.342,932829148.86835,150803
2021-03-31 21:00:00,1617224400.0,2021-03-31 21:00:00,BTC/USDT,59026.4,59436.15,58800.0,59041.98,6656.023,393295096.85856,87099
2021-03-31 22:00:00,1617228000.0,2021-03-31 22:00:00,BTC/USDT,59041.42,59124.02,58620.07,58728.31,6154.453,362129943.87548,71461
2021-03-31 23:00:00,1617231600.0,2021-03-31 23:00:00,BTC/USDT,58728.3,58990.0,58640.0,58807.24,5743.578,337729851.05082,65078
2021-04-01 00:00:00,1617235200.0,2021-04-01 00:00:00,BTC/USDT,58810.99,59320.4,58799.23,59304.39,6771.334,400192429.198,77187
2021-04-01 01:00:00,1617238800.0,2021-04-01 01:00:00,BTC/USDT,59304.39,59409.96,59032.33,59237.53,5679.3,336470261.0856,64691
2021-04-01 02:00:00,1617242400.0,2021-04-01 02:00:00,BTC/USDT,59237.53,59427.21,59130.0,59192.38,4332.174,256769197.65396,53994
2021-04-01 03:00:00,1617246000.0,2021-04-01 03:00:00,BTC/USDT,59192.38,59270.33,59030.93,59219.99,3744.457,221423941.70409,49032
2021-04-01 04:00:00,1617249600.0,2021-04-01 04:00:00,BTC/USDT,59220.0,59325.0,58700.0,58936.5,7764.073,458301810.36691,82636
2021-04-01 05:00:00,1617253200.0,2021-04-01 05:00:00,BTC/USDT,58936.5,59070.0,58764.67,58867.56,5542.595,326569355.40292,65348
2021-04-01 06:00:00,1617256800.0,2021-04-01 06:00:00,BTC/USDT,58864.62,59134.76,58725.0,58824.92,5066.01,298709191.74209,61195
